Product_ID,Product_Code,Product_Name,MRP,PTR,PTS_Rate,Available_Stock,Stockist_ID,manufacture,Pack_Size,Scheme,HSN,Expiry_Date,GST,is_brand,ED_Code,MinQty,MaxQty
1704908,J0002346,"ACNECHIO M TABLET-J0002346",936.56,720,647.35,20,756,SENECHIO,30`S,,,31-10-2026,5,0,ED000148873,0,0
1704912,J0002343,"ACNECHIO OD TABLET-J0002343",329,250.69,202.82,51,756,SENECHIO,10`S,,,31-01-2027,5,0,ED000116984,0,0
11115746,PROD692,"ACNECROSS FACE WASH-PROD692",450,305.08,274.58,3,756,IBERIA,"100 ML",,,31-05-2027,18,0,ED000210254,1,-1
11115744,PROD690,"ACNECROSS MOISTURIZING GEL-PROD690",575,389.83,350.85,1,756,IBERIA,60ML,,,31-03-2027,18,0,ED000192237,1,-1
7354114,J0041797,"ACNEDAP GEL-J0041797",530.03,403.83,363.45,27,756,CIPLA,"15 GM",,,31-07-2027,5,0,ED000001089,0,0
1694639,J0002348,"ACNEDAP PLUS GEL-J0002348",512.43,390.42,351.38,38,756,CIPLA,15GM,,,30-04-2027,5,0,ED000001090,0,0
10476483,J0044679,"ACNELAK 4 IN 1 PIMPLE CLEAR FACE WASH FACEWASH-J0044679",395,267.8,162.29,34,756,MENARINI.A,"100 ML",,,31-01-2028,18,0,ED000001100,0,0
10476482,J0044680,"ACNELAK SOAP-J0044680",137.92,105.08,94.58,83,756,MENARINI.A,"75 GM","5 + 1, 3 + 16.67%",,31-01-2028,5,0,ED000001102,0,0
18938425,PROD7511,"ACNEMOIST BK CREAM-PROD7511",590,400,360,19,756,CURATIO,"60 GM",,,31-01-2027,18,0,ED000246768,1,-1
1697347,J0002357,"ACNEMOIST CREAM-J0002357",449.5,304.75,274.27,4,756,CURATIO,1*60GM,,,30-11-2027,18,0,ED000001108,0,0
9773297,J0043754,"ACNEPAD WIPES-J0043754",420.94,320.71,288.64,1,756,REGALIZ,50PADS,,,30-04-2027,5,0,ED000110044,0,0
8534533,J0051461,"ACNEPHOB FOAMING FACEWASH-J0051461",425,288.14,252.12,9,756,BIORED,"100 ML",,,31-12-2026,18,0,ED000189974,0,0
1710353,J0002362,"ACNESOL 1% SOLUTION-J0002362",116,88.38,79.54,2,756,SYSTOPIC,25ML,,,30-06-2027,0,0,ED000001118,0,0
1706874,J0002361,"ACNESOL GEL-J0002361",113,86.1,77.49,11,756,SYSTOPIC,20GM,,,30-06-2027,5,0,ED000001117,0,0
7460338,J0041929,"ACNESOL NC GEL-J0041929",109,83.05,72.67,2,756,SYSTOPIC,20GM.,,,30-04-2027,0,0,ED000001122,0,0
10488207,J0044726,"ACNESTE 360 BODY SPRAY 50M L-J0044726",472.48,360,324,74,756,MEDISTE-2,"50M L",,,28-02-2027,5,0,ED000193136,0,0
8440973,J0051386,"ACNESTE 360 BODY SPRAY-J0051386",618.41,471.21,424.07,6,756,MEDISTE,50ML,,,30-04-2027,5,0,ED000193136,0,0
11196448,PROD811,"ACNETHRO GS FACE WASH-PROD811",328.34,250.17,225.15,8,756,SALVE,"1*100 ML",,,31-07-2026,5,0,ED000165753,1,-1
2691404,J0002373,"ACNETHRO-C GEL-J0002373",167.81,127.86,115.07,1,756,SALVE,20GM,,,31-10-2026,5,0,ED000110047,0,0
1700988,J0002375,"ACNETOR AD GEL-J0002375",385.3,293.56,264.21,8,756,TORRENT,15GM,,,28-02-2027,5,0,ED000001135,0,0
14541798,PROD5025,"ACNEWAR GEL-PROD5025",270,205.71,185.14,11,756,AKUMENTIS,"15 GM",,,31-08-2027,5,0,ED000001138,1,-1
1694859,J0002376,"ACNEWAR PLUS GEL-J0002376",307.5,234.29,210.86,16,756,AKUMENTIS,1*15,,,31-05-2027,5,0,ED000001139,0,0
1697066,J0002381,"ACNICIN GEL-J0002381",238.5,181.71,163.54,40,756,ALEMBIC,15GM,,,31-01-2027,5,0,ED000001146,0,0
5730475,J0040185,"ACNIN PIMPLE CARE FACE PACK CREAM-J0040185",357,242.04,217.83,3,756,APPLE-2,50GM,,,31-01-2027,18,0,ED000183798,0,0
1693363,J0002387,"ACNOFF ANTI-ACNE BAR SOAP-J0002387",164.61,125.42,112.88,18,756,PALSONS,100GM,,,31-07-2026,5,0,ED000001156,0,0
5890506,J0040569,"ACNOSIS M TABLET-J0040569",260,198.09,178.28,30,756,GENERAL,10T,,,31-08-2027,5,0,ED000183351,0,0
3810673,J0037237,"ACNOSIS TABLET-J0037237",178,135.61,122.05,26,756,GENERAL,10`S,,,31-10-2027,0,0,ED000162850,0,0
15084058,PROD6537,"ACNOSOME SERUM-PROD6537",578.37,440.67,396.5,5,756,AETHICS,"30 ML",,,31-03-2027,5,0,ED000238224,1,-1
11412638,PROD1049,"ACNOVATE SOAP-PROD1049",160.17,122.03,109.83,15,756,APEX,75GM,,,31-05-2028,5,0,ED000001163,1,-1
10633262,PROD81,"ACNOVATE TRIO GEL-PROD81",423.19,322.43,290.19,17,756,APEX,"1*15 GM",,,31-08-2026,5,0,ED000110050,1,-1
17409934,PROD7145,"ACOCARE-SR 300 TABLET-PROD7145",564.1,429.79,386.81,6,756,ALNICHE,10,"5 + 1, 3 + 16.67%",,30-04-2027,5,0,ED000165535,1,-1
2691407,J0002389,"ACOCONTIN TABLET-J0002389",265.78,202.5,182.25,5,756,MODI,10`S,,,31-05-2027,5,0,ED000001175,0,0
2912571,J0002390,"ACOGUT 300 ER TABLET-J0002390",479.55,365.37,328.83,11,756,LUPIN,1*10,,,31-07-2027,5,0,ED000159641,0,0
2691408,J0002391,"ACOGUT TABLET-J0002391",298.5,227.43,204.69,31,756,LUPIN,15T,,,31-01-2027,5,0,ED000129372,0,0
1697410,J0002396,"ACOTIBIEN  TABLET-J0002396",195.94,149.29,134.36,6,756,LARENON,10`S,,,31-10-2026,5,0,ED000001211,0,0
16613367,PROD6909,"ACOTIBIEN 300 ER TABLET-PROD6909",371.25,282.86,254.57,59,756,LARENON,10,,,30-09-2026,5,0,ED000223798,1,-1
2959651,J0002398,"ACOTRUST OD TABLET-J0002398",480.23,332.68,299.41,1,756,"DR REDDY`S",10`S,,,31-05-2026,5,0,ED000159453,0,0
1687282,J0002397,"ACOTRUST TABLET-J0002397",298.35,227.31,204.58,7,756,"DR REDDY`S",15`S,,,31-10-2026,5,0,ED000110052,0,0
5672436,J0040078,"ACROFY LOTION-J0040078",871.5,590.85,531.77,18,756,ERIS,"50 GM",,,30-04-2027,18,0,ED000001239,0,0
16933858,PROD6956,"ACROTAC 10 MG CAPSULE-PROD6956",384.38,292.86,263.57,29,756,SUNPDL2,10,,,31-03-2027,5,0,ED000116990,1,-1
15354258,PROD6673,"ACROTAC 25 MG CAPSULE-PROD6673",735.94,560.71,504.65,37,756,SUNPDL2,10,,,31-05-2027,5,0,ED000145802,1,-1
2912572,J0002410,"ACTAPRO OD TABLET-J0002410",454.69,346.43,311.79,28,756,SUNPDL,10`S,,,31-05-2027,5,0,ED000162855,0,0
2691412,J0002411,"ACTIBILE 150 TABLET-J0002411",260.45,198.43,178.59,16,756,ZYDUS,10`S,,,31-08-2026,5,0,ED000001313,0,0
2691413,J0002412,"ACTIBILE 300 TABLET-J0002412",504.79,384.6,346.14,28,756,ZYDUS,10`S,"5 + 1, 3 + 16.67%",,31-07-2027,5,0,ED000001314,0,0
14762209,PROD5966,"ACTICORT 10 MG TABLET-PROD5966",12.49,9.51,8.56,3,756,OVERSEAS,10,,,30-11-2026,5,0,ED000001330,1,-1
1697866,J0002422,"ACTIDOL DP  TABLET-J0002422",127.26,96.96,87.26,10,756,OBSURGE,10`S,,,30-04-2027,5,0,ED000001338,0,0
6057123,J0040915,"ACTIGABA NT TABLET-J0040915",170.13,129.62,116.66,29,756,AAREEN,1*15,,,30-04-2027,5,0,ED000170687,0,0
6057124,J0040916,"ACTIGABA-NT 400 TABLET-J0040916",252.19,192.14,172.93,7,756,AAREEN,10,,,31-12-2026,5,0,ED000144204,0,0
2691416,J0002423,"ACTIGUT CAPSULE-J0002423",184.36,140.46,126.41,7,756,ALEMBIC,10`S,,,31-12-2026,5,0,ED000001354,0,0
1682685,J0002425,"ACTIHEAL TABLET-J0002425",348.56,265.57,239.01,6,756,MACLEODS,15`S,,,30-06-2027,5,0,ED000152042,0,0
1709316,J0002430,"ACTILIFE MOM POWDER-J0002430",289.2,220.34,198.31,11,756,APEX,200GM,"5 + 1, 3 + 16.67%",,31-07-2026,5,0,ED000119822,0,0
14489598,PROD4321,"ACTILIFE PRO POWDER-PROD4321",253.16,192.88,173.59,10,756,APEX,200GM,,,30-11-2026,5,0,ED000114268,1,-1
3579511,J0002435,"ACTIS C2 FORTE TABLET-J0002435",818.64,623.73,561.36,11,756,PHARMED,10`S,,,30-06-2027,5,0,ED000159284,0,0
1687333,J0002434,"ACTIS C2 TABLET-J0002434",338.14,257.63,231.86,11,756,PHARMED,10`S,,,30-06-2027,5,0,ED000001389,0,0
6691601,46168,"ACTIVE-MF LOTION-46168",595,403.39,363.05,6,756,"CHARAK PHA","200 ML",,,28-02-2027,18,0,ED000169240,0,0
10935949,PROD575,"ACTIVEGABA 100 MG TABLET-PROD575",129.38,98.57,88.72,8,756,ARICA,15,,,31-03-2027,0,0,ED000208580,1,-1
11227175,PROD871,"ACTIVEGABA NT 100 MG TABLET-PROD871",154.69,117.86,106.07,16,756,ARICA,1*15,,,31-12-2026,5,0,ED000211909,1,-1
14439934,PROD3817,"ACTIVEGABA NT 200 MG TABLET-PROD3817",240,182.85,164.57,8,756,ARICA,15,,,30-11-2026,5,0,ED000231147,1,-1
10935951,PROD576,"ACTIVEGABA NT 400 MG TABLET-PROD576",440.63,335.72,302.14,5,756,ARICA,15,,,30-11-2026,0,0,ED000208581,1,-1
1689303,J0002440,"ACTOID 10 CAPSULE-J0002440",365.63,278.57,250.71,30,756,INTAS,10`S,,,28-02-2027,5,0,ED000001448,0,0
1689304,J0002442,"ACTOID 25 CAPSULE-J0002442",642.19,489.29,440.36,17,756,INTAS,10`S,,,30-06-2027,5,0,ED000001449,0,0
1688887,J0002444,"ACTON-OR TABLET-J0002444",62.63,47.71,42.94,11,756,APEX,10`S,,,30-06-2028,5,0,ED000001455,0,0
13338835,PROD2623,"ACUCLAV 1.2 G INJECTION-PROD2623",147.68,112.51,101.26,8,756,MACLEODS,1,"1 + 1, 1 + 50%",,30-09-2026,5,0,ED000001474,1,-1
15140603,PROD6578,"ACUCLAV 375 MG TABLET-PROD6578",225,171.43,154.29,10,756,MACLEODS,10,,,31-08-2026,5,0,ED000001477,1,-1
1687807,J0002454,"ACUCLAV 625 MG TABLET-J0002454",177.31,135.1,121.59,14,756,MACLEODS,10`S,,,30-11-2026,5,0,ED000001480,0,0
1707204,J0002455,"ACUCLAV DRY SYRUP-J0002455",58.95,44.91,40.42,4,756,MACLEODS,30ML.,,,31-08-2026,5,0,ED000001476,0,0
2691420,J0002456,"ACUCLAV-DS DRY SYRUP-J0002456",150,114.29,102.86,10,756,MACLEODS,30ML,,,31-08-2026,5,0,ED000001483,0,0
1706325,J0002462,"ACULAR LS EYE DROPS-J0002462",159.7,121.68,121.68,22,756,ALLERGAN,5ML,,,30-04-2027,5,0,ED000001513,0,0
1706326,J0002463,"ACUPAT OPTHALMIC SOLUTION EYE DROPS-J0002463",246.67,187.94,187.94,7,756,ALLERGAN,5ML,,,30-11-2026,5,0,ED000001517,0,0
7155600,J0046738,"ACUTRET 10 CAPSULE-J0046738",221.62,168.86,151.97,53,756,IPCA,10CAP,,,31-10-2026,5,0,ED000001532,0,0
7155601,J0046739,"ACUTRET 20 CAPSULE-J0046739",311.34,237.21,213.49,17,756,IPCA,10CAP,,,31-12-2026,5,0,ED000001533,0,0
1688234,J0002471,"ACUTRET 30 CAPSULE-J0002471",314.06,239.28,215.35,12,756,IPCA,10`S,,,31-07-2026,5,0,ED000001534,0,0
1688235,J0002473,"ACUTRET 5 CAPSULE-J0002473",121.64,92.68,83.41,16,756,IPCA,10`S,,,30-11-2026,5,0,ED000001535,0,0
1682410,J0002474,"ACUTROL 400 TABLET-J0002474",346.88,183.64,150.01,7,756,INTAS,15`S,,,31-12-2027,5,0,ED000001536,0,0
2691426,J0002476,"ACUTROL C-400 TABLET-J0002476",181.88,138.57,124.71,2,756,INTAS,15TAB,,,31-07-2028,0,0,ED000001538,0,0
2691427,J0002477,"ACUTROL C-800 TABLET-J0002477",223.13,170,153,19,756,INTAS,10TAB,,,31-03-2028,5,0,ED000001539,0,0
1694633,J0002487,"AD MELA-TX CREAM-J0002487",598,405.42,364.88,1,756,ADONIS,"30 GM",,,31-05-2028,18,0,ED000110069,0,0
10102880,J0044345,"AD MELA-TX SERUM-J0044345",598,405.42,364.88,8,756,ADONIS,30ML,,,31-05-2028,18,0,ED000200766,0,0
10498731,J0044755,"ADALENE NANOGEL-J0044755",380.53,289.93,260.94,23,756,ZYDUS,"15 GM","5 + 1, 3 + 16.67%",,31-10-2026,5,0,ED000001578,0,0
14687312,PROD5573,"ADAPURE GEL-PROD5573",281.25,214.28,194.4,25,756,ICEBERG,"20 GM",,,31-07-2027,5,0,ED000201948,1,-1
13705603,PROD2749,"ADBOOST PRO ACTIV ORANFE SF TABLET-PROD2749",346,265.08,237.26,6,756,ADONIS,20,,,28-02-2027,5,0,ED000224641,1,-1
5730476,J0040126,"ADBOOST TABLET-J0040126",280.31,213.57,192.21,25,756,ADONIS,10T,,,30-11-2026,5,0,ED000110071,0,0
1697253,J0002501,"ADBOOST VLCD SHAKE VANILLA POWDER-J0002501",1477.07,1125.48,1012.88,3,756,ADONIS,10*50GM,,,31-01-2027,5,0,ED000157241,0,0
1714686,J0002502,"ADCAPONE TABLET-J0002502",98.44,75,67.5,3,756,SUNPDL,10,,,30-04-2027,5,0,ED000001600,0,0
2691435,J0002508,"ADCROSS AQUA GEL-J0002508",994,673.93,606.53,30,756,ADONIS,75ML,,,31-08-2026,18,0,ED000148876,0,0
1689314,J0002509,"ADCROSS SUNSCREEN SPF 50 LOTION-J0002509",796,539.66,485.69,18,756,ADONIS,75ML,,,31-03-2028,18,0,ED000164203,0,0
2691436,J0002514,"ADD TEARS EYE DROPS-J0002514",131.35,100.08,90.07,12,756,CIPLA,10ML,,,31-08-2027,5,0,ED000001647,0,0
2959653,J0002510,"ADDEX OINTMENT-J0002510",180.29,137.36,123.62,14,756,FRANCO,10GM,,,31-01-2027,5,0,ED000161445,0,0
2691438,J0002516,"ADDYZOA CAPSULE-J0002516",225,171.43,171.43,1,756,CHARAK,20`S,,,31-08-2028,5,0,ED000001651,0,0
17412338,PROD7166,"ADENOXYL HB TABLET-PROD7166",159.38,121.43,109.29,1,756,PULSE,10,,,31-08-2026,5,0,ED000001675,1,-1
9693807,J0043306,"ADESAM 200  TABLET-J0043306",499.69,380.71,380.71,58,756,SUNPDL,10S,,,31-08-2026,5,0,ED000001688,0,0
1688236,J0002545,"ADIFF AQUEOUS GEL-J0002545",204.56,155.86,108.47,154,756,IPCA,15GM,,,30-06-2027,5,0,ED000001732,0,0
1682232,J0002548,"ADILIP 135 TABLET-J0002548",251.25,191.43,172.29,60,756,INTAS,10S,,,30-06-2028,5,0,ED000001750,0,0
1682233,J0002549,"ADILIP 45 TABLET-J0002549",109.69,83.57,75.21,21,756,INTAS,10S,,,30-06-2028,5,0,ED000001751,0,0
1708797,J0002554,"ADIVER TABLET-J0002554",993.75,757.14,681.43,9,756,KAYRA,10T,,,31-05-2027,5,0,ED000148877,0,0
2691454,J0002557,"ADLENE GEL-J0002557",154.69,117.86,117.86,307,756,TALENT,15GM,"10 + 1, 5 + 9.09%",,30-09-2027,5,0,ED000001791,0,0
1676789,J0002558,"ADLIV DROPS-J0002558",73.51,56.01,50.41,1,756,ALBERT,60ML,,,30-04-2026,5,0,ED000001792,0,0
1676788,J0002560,"ADLIV SYRUP-J0002560",143.24,109.14,85.26,45,756,ALBERT,200ML,,,31-12-2027,5,0,ED000001795,0,0
2691456,J0002564,"ADMENTA 10 TABLET-J0002564",229.69,175,157.5,241,756,SUNPDL,10`S,,,30-06-2027,5,0,ED000001807,0,0
2691457,J0002565,"ADMENTA 5 TABLET-J0002565",131.25,100,90,153,756,SUNPDL,10`S,,,31-01-2028,5,0,ED000001810,0,0
3696393,J0036851,"ADMOL DROPS-J0036851",56.38,42.96,38.66,11,756,KEPLER,30ML,,,31-08-2026,5,0,ED000160187,0,0
1686429,J0002571,"ADNURVE-SR TABLET-J0002571",240,182.86,164.57,4,756,ADONIS,10TAB,,,31-10-2026,5,0,ED000110088,0,0
19101825,PROD7611,"ADOCLEAR HQ CREAM-PROD7611",2290,1552.54,1397.29,19,756,ADONIS,"30 GM",,,31-05-2027,18,0,ED000248854,1,-1
1691961,J0002576,"ADOCLEAR VITAMIN-C SERUM-J0002576",1313,882.68,801.15,8,756,ADONIS,20GM,,,31-05-2027,18,0,ED000117011,0,0
12022479,PROD1535,"ADONINE TABLET-PROD1535",850,607.15,607.15,16,756,EUTHEON,1*10,"15 + 1, 8 + 6.25%",,31-07-2027,5,0,ED000215622,1,-1
13615863,PROD2737,"ADONIS LIV ORANGE SF TABLET-PROD2737",516,393.22,353.83,7,756,ADONIS,20,,,30-04-2027,5,0,ED000224662,1,-1
2959655,J0002580,"ADOWASH FEMININE HYGIENE WASH-J0002580",229,155.26,139.73,26,756,ADONIS,100ML,,,31-03-2027,18,0,ED000164200,0,0
13201073,PROD2271,"ADOWHITE ADVANCED FACE SERUM-PROD2271",1052.63,802.03,721.83,5,756,ADONIS,"30 ML",,,30-11-2026,5,0,ED000220885,1,-1
7836402,J0042157,"ADRIL LOTION-J0042157",236,160,144,23,756,APPLE-2,100ML,,,30-06-2028,18,0,ED000001886,0,0
5890507,J0040601,"ADRITO FACE SERUM-J0040601",1597,1082.77,974.44,6,756,ADONIS,50ML,,,30-11-2026,18,0,ED000177922,0,0
1708798,J0002583,"ADTHYRA TABLET-J0002583",319.44,243.39,219.05,24,756,KAYRA,10T,,,30-11-2026,5,0,ED000148878,0,0
3721540,J0036994,"ADTROL-XT TABLET-J0036994",343.12,261.43,235.28,7,756,WANBURY,15`S,"5 + 1, 3 + 16.67%",,31-05-2027,5,0,ED000162870,0,0
1691229,J0002593,"ADVAN CREAM-J0002593",853,578.3,520.47,13,756,ALEMBIC,20GM,,,31-07-2026,5,0,ED000001921,0,0
1701811,J0002594,"ADVAN INSTA CREAM-J0002594",645.99,492.2,442.98,5,756,ALEMBIC,20GM,"10 + 1, 5 + 9.09%",,30-11-2025,5,0,ED000148432,0,0
7339374,J0041768,"ADVASTAT ASP 10 CAPSULE-J0041768",93,70.71,63.64,6,756,FUSION,10`S,,,31-07-2027,5,0,ED000177615,0,0
1697458,J0002599,"ADVASTAT CV10 TABLET-J0002599",179,136.43,122.79,9,756,FUSION,10`S,,,31-03-2027,5,0,ED000148879,0,0
1714641,J0002600,"ADVASTAT CV20 CAPSULE-J0002600",226,172.14,154.93,10,756,FUSION,10`S,,,31-07-2027,5,0,ED000148880,0,0
1710587,J0002601,"ADVASTAT F TABLET-J0002601",185,140.95,126.86,34,756,FUSION,"10,S",,,30-06-2027,5,0,ED000001929,0,0
3703078,J0036926,"ADVASTAT GOLD 10 CAPSULE-J0036926",191.25,145.71,131.14,10,756,FUSION,10S,,,28-02-2027,5,0,ED000129437,0,0
3703079,J0036925,"ADVASTAT GOLD 20 CAPSULE-J0036925",237.19,180.71,162.64,15,756,FUSION,10S,,,31-05-2027,5,0,ED000158803,0,0
1710586,J0002596,"ADVASTAT-10 TABLET-J0002596",143.44,109.29,98.36,35,756,FUSION,10`S,,,31-05-2027,5,0,ED000001926,0,0
3581580,J0002597,"ADVASTAT-20 TABLET-J0002597",260,197.86,178.07,4,756,FUSION,10`S,,,31-03-2027,5,0,ED000001927,0,0
19993836,PROD8041,"ADVAUD TABLET-PROD8041",2490,1897.14,1707.43,11,756,MANKIND,30,,,31-08-2027,5,0,ED000249431,1,-1
13856925,PROD2902,"ADVAY ELECTRIC HEATING PAD-PROD2902",560.57,427.12,322,10,756,ADVAY,1,,,31-08-2028,5,0,ED000220294,1,-1
2691463,J0002605,"ADVENT 228.5 MG DRY SYRUP-J0002605",127.26,96.96,87.26,70,756,CIPLA,60ML,,,30-04-2026,5,0,ED000001933,0,0
10633247,PROD64,"ADVENT 457 MG TABLET DT-PROD64",337.66,257.26,231.54,5,756,CIPLA,1*10,,,31-01-2027,5,0,ED000161433,1,-1
6999054,46431,"ADVENT ES 642.9 MG ORAL SUSPENSION-46431",213.98,163.03,146.73,9,756,CIPLA,50ML,"9 + 1, 5 + 10%",,30-11-2026,5,0,ED000182501,0,0
2691467,J0002610,"ADVENT FORTE 457 MG SYRUP-J0002610",241.74,184.18,165.76,2,756,CIPLA,30ML,,,31-01-2027,5,0,ED000001942,0,0
1687638,J0002615,"ADVISER-P TABLET-J0002615",112.5,85.68,85.68,14,756,AVRON-1,10`S,,,28-02-2027,5,0,ED000117013,0,0
1695848,J0002616,"ADVOG 0.2 TABLET-J0002616",103.18,78.62,70.76,11,756,ERIS,10`S,,,31-05-2028,5,0,ED000001949,0,0
1695850,J0002617,"ADVOG 0.3 TABLET-J0002617",136,103.62,93.26,42,756,ERIS,10`S,,,31-05-2027,5,0,ED000001950,0,0
1701849,J0002618,"ADVOG M 0.2+ TABLET-J0002618",110.97,84.55,76.1,5,756,ERIS,10`S,,,31-05-2027,5,0,ED000116286,0,0
1704846,J0002621,"ADVOG M 0.3+ TABLET-J0002621",142.23,108.37,97.53,10,756,ERIS,10`S,,,31-03-2028,5,0,ED000148883,0,0
2691470,J0002626,"AEON TABLET-J0002626",230.63,177.1,159.4,6,756,ROSETTE,6*S,,,31-05-2026,5,0,ED000119257,0,0
2691472,J0002629,"AEROCORT FORTE ROTACAP-J0002629",118.72,90.45,81.41,2,756,CIPLA,"30 CAP",,,28-02-2027,5,0,ED000001982,0,0
2691473,J0002631,"AEROCORT INHALER-J0002631",310.54,236.6,212.94,95,756,CIPLA,200MD,,,31-03-2027,5,0,ED000001984,0,0
9444901,J0042849,"AEROCORT ROTACAP-J0042849",129.7,98.82,88.94,21,756,CIPLA,60S,,,31-12-2026,5,0,ED000162801,0,0
1683412,J0002636,"AERODIL-LS SYRUP-J0002636",121.41,92.5,83.25,1,756,ZYDUS,100ML,,,31-08-2026,5,0,ED000001989,0,0
1691043,J0002638,"AEROLIFE SPACER-J0002638",589.69,449.29,404.36,15,756,ZYDUS,1UNIT,,,31-01-2030,5,0,ED000001992,0,0
4412777,A003570,"AEROMONT-B TABLET-A003570",110.15,83.92,75.53,11,756,ARISTO,10S,,,31-05-2027,5,0,ED000165682,0,0
2596530,J0002639,"AEROSPIN INHALER-J0002639",281.25,214.29,192.86,4,756,ZYDUS,1UNIT,,,30-04-2027,5,0,ED000153911,0,0
9837295,J0043844,"AEROTROP CAPSULE-J0043844",337.36,257.03,231.33,38,756,MACLEODS,30`S,,,28-02-2027,5,0,ED000195668,0,0
9747875,J0043620,"AEROTROP-F CAPSULE-J0043620",555,422.86,380.57,8,756,MACLEODS,30S,,,31-10-2027,5,0,ED000197563,0,0
14469888,PROD4258,"AF K 2/1 % LOTION-PROD4258",155.6,118.55,106.7,13,756,SYSTOPIC,"60 ML",,,30-09-2027,5,0,ED000002019,1,-1
2693770,J0013406,"AF-150 TABLET-J0013406",12.2,9.3,8.36,93,756,SYSTOPIC,1*1,,,31-08-2027,5,0,ED000002012,0,0
3582487,J0013452,"AF-400 TABLET-J0013452",27.38,20.86,18.77,42,756,SYSTOPIC,1*1,,,30-04-2027,5,0,ED000002015,0,0
1710370,J0002652,"AF-C POWDER-J0002652",105.9,80.69,72.62,3,756,SYSTOPIC,100GM,,,31-05-2028,0,0,ED000002017,0,0
1710371,J0002671,"AF-K LOTION-J0002671",228.7,174.25,156.82,15,756,SYSTOPIC,100ML,,,31-08-2027,5,0,ED000002018,0,0
1706882,J0002672,"AF-KIT TABLET-J0002672",107.81,82.14,73.92,19,756,SYSTOPIC,"4 TAB",,,31-12-2026,0,0,ED000002020,0,0
2691476,J0002650,"AFASMA CAPSULE-J0002650",112.12,85.42,76.88,6,756,TASMED,10`S,,,30-04-2027,5,0,ED000002021,0,0
14211689,PROD3334,"AFEBREX DROPS-PROD3334",83.91,63.93,57.54,64,756,INDOCO,"15 ML","9 + 1, 5 + 10%",,31-08-2026,5,0,ED000225686,1,-1
14522617,PROD4784,"AFEBREX SYRUP-PROD4784",84.38,64.29,57.86,10,756,INDOCO,"60 ML",,,31-08-2026,5,0,ED000225734,1,-1
10633232,PROD43,"AFILADA CLEANSING LOTION-PROD43",556.13,423.73,381.36,4,756,SYSCUTIS,"250 ML",,,30-06-2028,5,0,ED000201768,1,-1
16338114,PROD6877,"AFILADA CLEANSING LOTION-PROD6877",375,254.24,228.81,9,756,SYSCUTIS,"125 ML",,,30-09-2028,18,0,ED000243130,1,-1
1697000,J0002673,"AFLAB 2  CAPSULE-J0002673",586.4,446.78,402.1,20,756,SUNDYOTA,10`S,,,31-08-2028,0,0,ED000002065,0,0
1701413,J0002675,"AFOGATRAN 110 CAPSULE-J0002675",339.75,258.86,232.97,13,756,TORRENT,10`S,,,31-03-2027,5,0,ED000002075,0,0
1701414,J0002676,"AFOGATRAN 150 CAPSULE-J0002676",379.6,289.22,260.3,14,756,TORRENT,10`S,,,30-04-2027,5,0,ED000002076,0,0
1701415,J0002677,"AFOGATRAN 75 CAPSULE-J0002677",300,228.57,205.71,3,756,TORRENT,10`S,,,31-05-2026,5,0,ED000002077,0,0
5920086,J0040758,"AFOGLIP M 1000 TABLET-J0040758",301.88,230,207,3,756,TORRENT,15S,,,31-03-2027,5,0,ED000156283,0,0
8247586,J0050427,"AFOGLIP M 500 TABLET-J0050427",289.65,220.69,193.09,20,756,TORRENT,15S,,,30-06-2027,5,0,ED000156284,0,0
1697109,J0002681,"AFOGLIP TABLET-J0002681",349.25,266.1,239.49,9,756,TORRENT,30`S,,,31-12-2026,5,0,ED000189373,0,0
1695107,J0002682,"AFPIN-CL CAPSULE-J0002682",230,175.24,157.72,73,756,ZUVENTUS,10S,,,31-07-2027,5,0,ED000002085,0,0
3581582,J0002683,"AFQURE EAR DROPS-J0002683",60.94,46.43,41.79,1,756,N.R.I,1*5ML,,,31-05-2026,5,0,ED000148888,0,0
8317189,J0051053,"AFTOUS TABLET-J0051053",173.44,132.14,118.92,2,756,DURAMED,1*10,,,30-09-2026,5,0,ED000188690,0,0
1687658,J0002688,"AGATHA TH TABLET-J0002688",220,167.79,167.79,9,756,AVRON-1,10*10,"10 + 1, 5 + 9.09%",,30-04-2027,5,0,ED000119795,0,0
4445457,J0038499,"AGE DEFY TABLET-J0038499",778.58,593.22,533.89,2,756,GENERAL,30T,,,31-01-2026,5,0,ED000159654,0,0
15145064,PROD6589,"AGE DEFY TABLET-PROD6589",266.94,203.38,183.05,8,756,GENERAL,10,,,30-04-2027,0,0,ED000240798,1,-1
6070626,J0040938,"AGINAL-5 TABLET-J0040938",39.38,12.93,11.25,34,756,GENERICS,15S,,,30-06-2026,5,0,ED000172881,0,0
1683334,J0002695,"AGIVOG 0.2 TABLET-J0002695",80.18,61.09,54.98,10,756,JUBILANT,10S,,,30-09-2026,5,0,ED000002165,0,0
10738789,PROD416,"AGIVOG M 0.3 TABLET-PROD416",109.08,83.11,74.79,10,756,JUBILANT,15,,,30-11-2026,5,0,ED000170514,1,-1
1695522,J0002701,"AGNA 10000  CAPSULE-J0002701",319.68,243.57,219.21,11,756,"DR REDDY`S",10`S,,,31-03-2027,5,0,ED000002203,0,0
1695523,J0002702,"AGNA 25000 CAPSULE-J0002702",821.25,625.71,563.14,30,756,"DR REDDY`S",10`S,,,30-06-2027,5,0,ED000002204,0,0
